,Id,y
1167,1167,1
1168,1168,1
1169,1169,2
1170,1170,2
1171,1171,2
1172,1172,2
1173,1173,2
1174,1174,2
1175,1175,2
1176,1176,2
1177,1177,2
1178,1178,2
1179,1179,2
1180,1180,2
1181,1181,2
1182,1182,1
1183,1183,2
1184,1184,2
1185,1185,1
1186,1186,1
1187,1187,1
1188,1188,1
1189,1189,1
1190,1190,1
1191,1191,1
1192,1192,1
1193,1193,1
1194,1194,1
1195,1195,1
1196,1196,1
1197,1197,1
1198,1198,1
1199,1199,1
1200,1200,1
1201,1201,1
1202,1202,1
1203,1203,1
1204,1204,1
1205,1205,1
1206,1206,1
1207,1207,1
1208,1208,1
1209,1209,1
1210,1210,1
1211,1211,1
1212,1212,1
1213,1213,1
1214,1214,1
1215,1215,1
1216,1216,1
1217,1217,1
1218,1218,1
1219,1219,1
1220,1220,1
1221,1221,1
1222,1222,1
1223,1223,1
1224,1224,1
1225,1225,1
1226,1226,1
1227,1227,1
1228,1228,1
1229,1229,1
1230,1230,1
1231,1231,1
1232,1232,1
1233,1233,1
1234,1234,1
1235,1235,1
1236,1236,1
1237,1237,1
1238,1238,1
1239,1239,1
1240,1240,1
1241,1241,1
1242,1242,1
1243,1243,1
1244,1244,1
1245,1245,1
1246,1246,1
1247,1247,1
1248,1248,1
1249,1249,1
1250,1250,1
1251,1251,1
1252,1252,1
1253,1253,1
1254,1254,1
1255,1255,1
1256,1256,1
1257,1257,1
1258,1258,1
1259,1259,1
1260,1260,1
1261,1261,1
1262,1262,1
1263,1263,1
1264,1264,1
1265,1265,1
1266,1266,1
1267,1267,1
1268,1268,1
1269,1269,1
1270,1270,1
1271,1271,1
1272,1272,1
1273,1273,1
1274,1274,1
1275,1275,1
1276,1276,1
1277,1277,1
1278,1278,1
1279,1279,1
1280,1280,1
1281,1281,1
1282,1282,1
1283,1283,1
1284,1284,1
1285,1285,1
1286,1286,1
1287,1287,1
1288,1288,2
1289,1289,2
1290,1290,2
1291,1291,2
1292,1292,2
1293,1293,2
1294,1294,2
1295,1295,2
1296,1296,2
1297,1297,2
1298,1298,2
1299,1299,2
1300,1300,2
1301,1301,2
1302,1302,2
1303,1303,2
1304,1304,2
1305,1305,2
1306,1306,2
1307,1307,2
1308,1308,2
1309,1309,2
1310,1310,2
1311,1311,2
1312,1312,2
1313,1313,2
1314,1314,2
1315,1315,2
1316,1316,2
1317,1317,2
1318,1318,1
1319,1319,1
1320,1320,1
1321,1321,1
1322,1322,1
1323,1323,1
1324,1324,1
1325,1325,1
1326,1326,1
1327,1327,1
1328,1328,1
1329,1329,1
1330,1330,1
1331,1331,1
1332,1332,1
1333,1333,1
1334,1334,1
1335,1335,1
1336,1336,1
1337,1337,1
1338,1338,1
1339,1339,1
1340,1340,1
1341,1341,1
1342,1342,1
1343,1343,1
1344,1344,1
1345,1345,1
1346,1346,1
1347,1347,1
1348,1348,1
1349,1349,1
1350,1350,1
1351,1351,1
1352,1352,1
1353,1353,1
1354,1354,1
1355,1355,1
1356,1356,1
1357,1357,1
1358,1358,1
1359,1359,2
1360,1360,2
1361,1361,2
1362,1362,2
1363,1363,2
1364,1364,2
1365,1365,2
1366,1366,2
1367,1367,2
1368,1368,2
1369,1369,2
1370,1370,2
1371,1371,2
1372,1372,2
1373,1373,2
1374,1374,2
1375,1375,2
1376,1376,2
1377,1377,2
1378,1378,2
1379,1379,1
1380,1380,1
1381,1381,1
1382,1382,1
1383,1383,1
1384,1384,1
1385,1385,2
1386,1386,2
1387,1387,2
1388,1388,2
1389,1389,2
1390,1390,2
1391,1391,2
1392,1392,2
1393,1393,2
1394,1394,2
1395,1395,2
1396,1396,2
1397,1397,1
1398,1398,2
1399,1399,2
1400,1400,2
1401,1401,2
1402,1402,2
1403,1403,2
1404,1404,2
1405,1405,2
1406,1406,2
1407,1407,2
1408,1408,2
1409,1409,2
1410,1410,2
1411,1411,2
1412,1412,2
1413,1413,2
1414,1414,2
1415,1415,2
1416,1416,2
1417,1417,2
1418,1418,2
1419,1419,1
1420,1420,3
1421,1421,1
1422,1422,1
1423,1423,1
1424,1424,1
1425,1425,1
1426,1426,1
1427,1427,1
1428,1428,1
1429,1429,1
1430,1430,1
1431,1431,1
1432,1432,1
1433,1433,1
1434,1434,1
1435,1435,1
1436,1436,1
1437,1437,1
1438,1438,1
1439,1439,1
1440,1440,1
1441,1441,1
1442,1442,1
1443,1443,1
1444,1444,1
1445,1445,1
1446,1446,1
1447,1447,1
1448,1448,1
1449,1449,1
1450,1450,1
1451,1451,1
1452,1452,1
1453,1453,1
1454,1454,1
1455,1455,1
1456,1456,1
1457,1457,1
1458,1458,1
1459,1459,1
1460,1460,1
1461,1461,1
1462,1462,1
1463,1463,1
1464,1464,1
1465,1465,1
1466,1466,1
1467,1467,1
1468,1468,1
1469,1469,1
1470,1470,1
1471,1471,1
1472,1472,1
1473,1473,1
1474,1474,1
1475,1475,1
1476,1476,1
1477,1477,1
1478,1478,1
1479,1479,2
1480,1480,2
1481,1481,2
1482,1482,1
1483,1483,2
1484,1484,2
1485,1485,1
1486,1486,2
1487,1487,2
1488,1488,1
1489,1489,2
1490,1490,2
1491,1491,2
1492,1492,2
1493,1493,2
1494,1494,2
1495,1495,2
1496,1496,2
1497,1497,2
1498,1498,2
1499,1499,2
1500,1500,2
1501,1501,2
1502,1502,2
1503,1503,2
1504,1504,2
1505,1505,2
1506,1506,2
1507,1507,2
1508,1508,2
1509,1509,2
1510,1510,2
1511,1511,2
1512,1512,2
1513,1513,2
1514,1514,2
1515,1515,2
1516,1516,2
1517,1517,2
1518,1518,2
1519,1519,2
1520,1520,2
1521,1521,2
1522,1522,2
1523,1523,2
1524,1524,2
1525,1525,2
1526,1526,1
1527,1527,1
1528,1528,1
1529,1529,1
1530,1530,1
1531,1531,1
1532,1532,1
1533,1533,1
1534,1534,1
1535,1535,1
1536,1536,1
1537,1537,1
1538,1538,1
1539,1539,1
1540,1540,1
1541,1541,1
1542,1542,1
1543,1543,1
1544,1544,1
1545,1545,1
1546,1546,1
1547,1547,1
1548,1548,1
1549,1549,1
1550,1550,1
1551,1551,1
1552,1552,1
1553,1553,1
1554,1554,1
1555,1555,1
1556,1556,1
1557,1557,1
1558,1558,1
1559,1559,1
1560,1560,1
1561,1561,1
1562,1562,1
1563,1563,1
1564,1564,1
1565,1565,1
1566,1566,1
1567,1567,1
1568,1568,1
1569,1569,1
1570,1570,1
1571,1571,1
1572,1572,1
1573,1573,1
1574,1574,1
1575,1575,1
1576,1576,1
1577,1577,1
1578,1578,1
1579,1579,1
1580,1580,1
1581,1581,1
1582,1582,1
1583,1583,1
1584,1584,1
1585,1585,1
1586,1586,1
1587,1587,1
1588,1588,1
1589,1589,1
1590,1590,1
1591,1591,1
1592,1592,1
1593,1593,1
1594,1594,1
1595,1595,1
1596,1596,1
1597,1597,1
1598,1598,1
1599,1599,1
1600,1600,1
1601,1601,1
1602,1602,1
1603,1603,1
1604,1604,1
1605,1605,1
1606,1606,1
1607,1607,1
1608,1608,1
1609,1609,1
1610,1610,1
1611,1611,1
1612,1612,1
1613,1613,1
1614,1614,1
1615,1615,1
1616,1616,1
1617,1617,1
1618,1618,1
1619,1619,1
1620,1620,1
1621,1621,1
1622,1622,1
1623,1623,1
1624,1624,1
1625,1625,1
1626,1626,1
1627,1627,1
1628,1628,1
1629,1629,1
1630,1630,1
1631,1631,1
1632,1632,1
1633,1633,1
1634,1634,1
1635,1635,1
1636,1636,1
1637,1637,1
1638,1638,1
1639,1639,1
1640,1640,1
1641,1641,1
1642,1642,1
1643,1643,1
1644,1644,1
1645,1645,1
1646,1646,1
1647,1647,1
1648,1648,1
1649,1649,1
1650,1650,1
1651,1651,1
1652,1652,1
1653,1653,1
1654,1654,1
1655,1655,1
1656,1656,1
1657,1657,2
1658,1658,2
1659,1659,2
1660,1660,2
1661,1661,2
1662,1662,2
1663,1663,2
1664,1664,2
1665,1665,2
1666,1666,2
1667,1667,2
1668,1668,2
1669,1669,2
1670,1670,2
1671,1671,2
1672,1672,2
1673,1673,2
1674,1674,2
1675,1675,2
1676,1676,2
1677,1677,2
1678,1678,2
1679,1679,2
1680,1680,2
1681,1681,2
1682,1682,2
1683,1683,2
1684,1684,2
1685,1685,2
1686,1686,2
1687,1687,1
1688,1688,2
1689,1689,2
1690,1690,2
1691,1691,2
1692,1692,2
1693,1693,2
1694,1694,2
1695,1695,2
1696,1696,2
1697,1697,2
1698,1698,2
1699,1699,2
1700,1700,2
1701,1701,2
1702,1702,2
1703,1703,2
1704,1704,1
1705,1705,2
1706,1706,2
1707,1707,2
1708,1708,2
1709,1709,2
1710,1710,2
1711,1711,2
1712,1712,2
1713,1713,2
1714,1714,2
1715,1715,2
1716,1716,2
1717,1717,2
1718,1718,2
1719,1719,2
1720,1720,1
1721,1721,2
1722,1722,2
1723,1723,2
1724,1724,2
1725,1725,2
1726,1726,2
1727,1727,2
1728,1728,2
1729,1729,2
1730,1730,2
1731,1731,2
1732,1732,2
1733,1733,1
1734,1734,2
1735,1735,2
1736,1736,2
1737,1737,2
1738,1738,2
1739,1739,2
1740,1740,2
1741,1741,2
1742,1742,2
1743,1743,2
1744,1744,2
1745,1745,2
1746,1746,2
1747,1747,2
1748,1748,1
1749,1749,2
1750,1750,2
1751,1751,2
1752,1752,2
1753,1753,2
1754,1754,2
1755,1755,2
1756,1756,2
1757,1757,2
1758,1758,2
1759,1759,2
1760,1760,2
1761,1761,2
1762,1762,2
1763,1763,2
1764,1764,2
1765,1765,2
1766,1766,2
1767,1767,2
1768,1768,2
1769,1769,2
1770,1770,2
1771,1771,2
1772,1772,2
1773,1773,2
1774,1774,2
1775,1775,2
1776,1776,2
1777,1777,2
1778,1778,2
1779,1779,1
1780,1780,1
1781,1781,1
1782,1782,2
1783,1783,2
1784,1784,2
1785,1785,1
1786,1786,2
1787,1787,2
1788,1788,2
1789,1789,2
1790,1790,2
1791,1791,2
1792,1792,2
1793,1793,2
1794,1794,2
1795,1795,2
1796,1796,2
1797,1797,2
1798,1798,2
1799,1799,2
1800,1800,2
1801,1801,2
1802,1802,2
1803,1803,2
1804,1804,2
1805,1805,2
1806,1806,2
1807,1807,2
1808,1808,2
1809,1809,2
1810,1810,2
1811,1811,2
1812,1812,2
1813,1813,2
1814,1814,2
1815,1815,2
1816,1816,2
1817,1817,2
1818,1818,2
1819,1819,2
1820,1820,2
1821,1821,2
1822,1822,2
1823,1823,2
1824,1824,2
1825,1825,2
1826,1826,1
1827,1827,2
1828,1828,2
1829,1829,1
1830,1830,1
1831,1831,2
1832,1832,2
1833,1833,2
1834,1834,2
1835,1835,2
1836,1836,2
1837,1837,2
1838,1838,2
1839,1839,2
1840,1840,2
1841,1841,2
1842,1842,2
1843,1843,2
1844,1844,2
1845,1845,2
1846,1846,2
1847,1847,2
1848,1848,2
1849,1849,2
1850,1850,2
1851,1851,2
1852,1852,2
1853,1853,2
1854,1854,2
1855,1855,2
1856,1856,2
1857,1857,2
1858,1858,2
1859,1859,2
1860,1860,2
1861,1861,3
1862,1862,3
1863,1863,3
1864,1864,3
1865,1865,3
1866,1866,2
1867,1867,2
1868,1868,3
1869,1869,3
1870,1870,3
1871,1871,2
1872,1872,2
1873,1873,2
1874,1874,2
1875,1875,1
1876,1876,1
1877,1877,1
1878,1878,1
1879,1879,2
1880,1880,1
1881,1881,2
1882,1882,2
1883,1883,2
1884,1884,2
1885,1885,2
1886,1886,2
1887,1887,1
1888,1888,2
1889,1889,2
1890,1890,2
1891,1891,2
1892,1892,2
1893,1893,2
1894,1894,2
1895,1895,2
1896,1896,2
1897,1897,2
1898,1898,2
1899,1899,2
1900,1900,2
1901,1901,2
1902,1902,2
1903,1903,2
1904,1904,2
1905,1905,2
1906,1906,2
1907,1907,2
1908,1908,2
1909,1909,2
1910,1910,2
1911,1911,2
1912,1912,2
1913,1913,2
1914,1914,1
1915,1915,2
1916,1916,1
1917,1917,1
1918,1918,2
1919,1919,2
1920,1920,2
1921,1921,2
1922,1922,2
1923,1923,2
1924,1924,2
1925,1925,2
1926,1926,2
1927,1927,2
1928,1928,2
1929,1929,2
1930,1930,1
1931,1931,2
1932,1932,2
1933,1933,2
1934,1934,2
1935,1935,2
1936,1936,2
1937,1937,2
1938,1938,2
1939,1939,2
1940,1940,2
1941,1941,2
1942,1942,2
1943,1943,2
1944,1944,2
1945,1945,2
1946,1946,2
1947,1947,2
1948,1948,2
1949,1949,2
1950,1950,2
1951,1951,2
1952,1952,2
1953,1953,2
1954,1954,2
1955,1955,2
1956,1956,2
1957,1957,2
1958,1958,2
1959,1959,2
1960,1960,2
1961,1961,2
1962,1962,2
1963,1963,1
1964,1964,1
1965,1965,1
1966,1966,1
1967,1967,1
1968,1968,1
1969,1969,2
1970,1970,2
1971,1971,1
1972,1972,1
1973,1973,1
1974,1974,1
1975,1975,1
1976,1976,2
1977,1977,2
1978,1978,2
1979,1979,2
1980,1980,2
1981,1981,2
1982,1982,2
1983,1983,2
1984,1984,2
1985,1985,2
1986,1986,2
1987,1987,2
1988,1988,2
1989,1989,2
1990,1990,2
1991,1991,2
1992,1992,2
1993,1993,2
1994,1994,2
1995,1995,2
1996,1996,2
1997,1997,2
