id,x0,x1,x2,x3,x4,x5,x6,x7
58,8115.0,1031.6688049591362,0.692537031623336,-4.3812550615070345,-765.441269252693,148.6208779815307,5619.9380116233715,22088.165372001036
59,8914.0,965.2789175543872,0.02237858968414437,-8.057698319090449,-668.5381263430705,142.67168029375637,199.4827484444629,20355.20835784383
60,8531.0,1135.654591115328,1.164306449634906,-2.2440137179959567,-522.3541387324628,150.73119416080382,9932.698321835383,22719.89289314194
61,8089.0,218.3492879822921,-0.45309697536237054,-0.08395016931799548,-367.1775170269331,52.15366518218721,-3665.101433706215,2720.0047919356866
62,8129.0,1532.345885277361,-1.873973045430123,2.2553680828807448,-2320.2306498728467,151.49015070688844,-15233.52688630147,22949.26576119577
63,8284.0,2327.300138707871,0.5819736006670946,-5.73751051544609,-980.3516013767669,144.90837047135798,4821.069307926212,20998.43583266433
64,16950.0,303.24894103714234,0.2051212125213449,-3.825161868129043,-164.80509802995437,45.77687522099497,3476.804552236796,2095.522304998543
65,8234.0,583.1836922559796,-0.3066965514330073,3.7362165797745615,-1064.3400908157791,136.30838339547114,-2525.339404499382,18579.97538388675
66,8589.0,675.984987711187,0.16951348450458878,9.670716229878456,-884.0855814377765,143.76326981483805,1455.951318409913,20667.877747853923
67,8217.0,768.5884029305865,0.9862348931490623,-4.030194288063768,-205.53107271329026,109.99301028383047,8103.892117005845,12098.462311298837
68,8092.0,1326.8525670233064,1.4617872276303112,-8.852865472447,-530.9734658590908,184.54725333598677,11828.78224598448,34057.68871385688
69,4665.0,1115.805662948759,1.2267201307824742,-2.017499659266852,-266.83315432319836,141.61079701460915,5722.649410100242,20053.617831112835
70,8221.0,802.7173804910707,0.5020096480240495,-7.855319710535351,-324.76592443840326,103.85798223040923,4127.02131640571,10786.480472972
71,5725.0,588.4501701177475,1.1713137629978545,-1.816782910073492,-1080.8492855922793,81.96683783916463,6705.7712931627175,6718.562505351909
72,8233.0,333.30458517910427,-0.04547246670812179,-4.697389250338248,-260.46018677227573,55.4528602683158,-374.3748184079667,3075.019711937357
73,8380.0,2369.6823621706085,0.25228949294439645,-9.150150489162531,-1096.8791908961305,140.3751212322273,2114.185950874042,19705.174660962508
74,8109.0,627.6965498400396,-0.6394870955999311,0.57043120898111,-931.2852076816341,106.49457935940569,-5185.600858219841,11341.095432936756
75,8363.0,203.4731440626994,0.345525946640557,-0.4027831055336,-171.94676112772652,32.1192849349016,2889.6334917549784,1031.6484647293967
76,8784.0,698.8015841505893,-0.17350201009763835,-4.784488598389048,-564.9305327093587,108.35220104796514,-1524.0416566976553,11740.199471938658
77,8597.0,398.8323972272811,1.050033641235912,-6.260453058423075,-228.98194064906914,78.02766674882486,9027.139213705135,6088.316778265668
78,13197.0,919.2267359516148,0.7712059395460331,-6.0623490340896895,-387.0997835480596,132.17247518561808,10177.604784189,17469.56319669283
79,11437.0,805.9585500543967,0.5231394228638939,-6.291454476079289,-256.91804033304516,111.55099095681504,5983.145579294355,12443.62358344743
80,8243.0,440.469787972697,0.1812363304319165,-4.256491437256175,-192.8924721207506,63.01032361476137,1493.9310717502876,3970.3008820369546
81,8463.0,1123.4702882514712,1.0581223306209537,-5.142110338027017,-392.6320160637083,152.00186082845931,8954.889284045132,23104.56569531431
82,12918.0,737.0576424349797,0.9667301705326268,-1.9469251662373375,-254.02032955745963,115.97239737454196,12488.220342940473,13449.596952798667
83,8524.0,2151.552399170493,0.5922580567351462,-0.92875961705764,-2409.2369183344417,167.26667114054314,5048.407675610386,27978.139274438607
84,8709.0,1266.4560352960016,-0.9075481877746269,-0.16834893851610916,-2505.663803728898,186.67369778938334,-7903.837167329225,34847.069446362024
85,3344.0,1920.4217207455229,2.7453336353745743,-1.936448898601388,-1444.2590554398912,185.63934958518593,9180.395676692577,34461.96811441087
86,8269.0,1108.1731931510062,0.380330830003399,-4.7683591408771395,-495.3187882399326,108.61200266961232,3144.9556332981065,11796.567123903875
87,8366.0,348.2822776845634,-0.8474250384161377,1.40078821221997,-798.26556816311,106.19625646320127,-7089.557871389408,11277.644886798016
88,8655.0,452.43060486022483,0.8037437401720527,-4.57506359272561,-236.7853412225658,56.64329424837882,6956.402071189116,3208.462783308425
89,8144.0,542.0075152955606,0.24412089042419288,-8.764321720509749,-321.07676882557433,101.00529905077285,1988.1205316146268,10202.070436336055
90,8524.0,821.4798126282848,-0.6532780620994872,-3.62535554733089,-509.0114078702034,159.07851767312496,-5568.542201336029,25305.974785078728
91,8388.0,1046.4539763991888,1.9419270169172522,-11.657132848542567,-848.0932158842969,135.1115633405637,16288.883817901911,18255.134548331152
92,17673.0,1367.5131397891457,0.8574997492433598,-5.016919879877549,-709.940408224853,114.89261185227046,15154.593068377897,13200.31225823648
93,7311.0,1392.9659977339338,2.3753740897588913,-0.4303029633436882,-677.8714560317978,100.13809082435202,17366.359970227255,10027.637233946174
94,8697.0,567.7898074172232,0.016850738075215033,-2.1804189162614644,-401.033450756324,88.97715682206363,146.55086904014513,7916.934436138106
95,8281.0,599.4460689396449,0.7992994946917955,-3.814990390835497,-338.5380129753417,103.57806501855505,6618.999115542759,10728.415552988019
96,3566.0,458.90080813183386,-0.1098390865794103,-3.4610881824485173,-188.28209114041056,72.10973605501218,-391.68618274217715,5199.814033923523
97,12323.0,986.053010501694,0.8985954009159346,-11.6637487059364,-309.5855294367849,143.0218006112603,11073.391125487062,20455.235450087097
98,8557.0,1100.7913615808209,0.8453013646742114,-4.878415700516018,-377.4549653235196,144.32619925076125,7233.243777517227,20830.051790170433
99,8103.0,1203.6342916957744,-0.9466108429189216,-2.975975667307706,-1451.8421495984765,180.36729051385316,-7670.387660172022,32532.35948730871
100,16096.0,316.24534066673584,-0.15324932129582036,-6.1909467829694576,-411.57434061054573,53.1217633350074,-2466.7010755775245,2821.9217398205365
101,17321.0,1328.5277666121763,0.8945920091413059,-2.464609787810436,-776.0044192816844,181.82562846238514,15495.228190336558,33060.559165741324
102,5752.0,824.633081923487,0.3095679299449602,-0.19399300902335392,-780.0923839540716,135.6879289933178,1780.634733043411,18411.21407449565
103,4109.0,1044.49017167584,1.511566785218308,-11.13928547044856,-607.5676035267104,169.100647838629,6211.027920462027,28595.029099444015
104,8545.0,498.2025065516866,-0.6568838315566297,0.748592262556025,-391.1469515411204,84.08693903944346,-5613.072340651401,7070.613317023081
105,8443.0,749.7669589183404,1.604612768699491,-3.1495314793746356,-183.02259781307592,119.2252422809485,13547.745606129803,14214.65839695087
106,17176.0,1318.5000074672976,1.499615600192076,-4.835350530708095,-479.9582468602165,183.03618231818953,25757.3975488991,33502.24403761752
107,8289.0,628.6264486196981,0.19055795568033404,-5.234673008435185,-229.32684379897478,81.36865287834851,1579.5348946342888,6620.857671237173
108,3714.0,1215.6004096005818,-0.4032633596407936,-1.7506473801195441,-1506.2420437611295,177.5803715529975,-1497.7201177059073,31534.788360900642
109,16595.0,790.9795839016535,1.0408812895534152,-5.232708747538601,-444.04309766453906,134.94694821372698,17273.425000138926,18210.67883219831
110,8056.0,681.8864359985702,-0.13864986799547077,-4.060093616277641,-485.4733307255353,97.32676665611093,-1116.9633365715126,9472.499507733066
111,8715.0,877.9364899243066,0.09080001377092857,-4.164196658903539,-450.4777283233927,124.59885527725464,791.3221200136425,15524.874736402247
112,8419.0,946.0200383263625,-0.13376270432404724,-11.888958438144513,-608.6767856731609,158.46824825138552,-1126.1482077041537,25112.185703862746
113,8121.0,2415.191977131002,-0.18935983530346098,-4.261026871638535,-2844.8356102892867,225.4787963263606,-1537.7912224994066,50840.6875927844
114,15727.0,1029.4699729368617,-0.9041057115876405,4.9321367695555525,-809.2840253342167,116.25365493373506,-14218.870526138822,13514.912285451943
115,8360.0,959.5673044557916,0.5090647729158307,-6.45659019491492,-343.15399520854356,117.35390580507824,4255.781501576345,13771.939207707177
116,8364.0,257.3155199462331,-0.007239654077223421,3.0360756994261555,-411.0104187522246,56.488270434811135,-60.55246670189669,3190.9246967163576
117,16504.0,1190.4486668386912,-2.4574754470840943,4.06315930931579,-2391.097218752438,277.80129509507,-40558.17477867589,77173.55955649813
118,7950.0,1003.689606596992,0.060315540494584235,-2.280607312806051,-619.063246245357,169.3793565463132,479.5085469319447,28689.366424043095
119,8734.0,369.31456291256615,0.17724200714887142,-3.581659174621177,-178.62837024913168,52.90141794140433,1548.031690438243,2798.560020211136
120,7988.0,1309.109096410172,0.5986450771813667,-6.831760924485888,-461.3475247150078,184.9713674644031,4781.976876524757,34214.40678165125
121,8889.0,1562.6693669012168,1.9571014048231041,-6.977983077058924,-399.9914136422376,212.18702358361847,17396.674387472573,45023.33297727506
122,8204.0,1133.0806232053496,0.7609242820696268,-3.034567746154033,-596.9122919301047,150.08037903750196,6242.622810099218,22524.12017204026
123,10170.0,914.1936428725305,0.9970258677246371,-2.8115170309464603,-852.7179710530038,138.10962916335245,10139.75307475956,19074.26966763873
124,8190.0,1073.0584620743623,0.46883751061051937,-5.750805755393831,-479.77215248005103,132.32630563647885,3839.7792119001538,17510.25116339881
125,8061.0,396.1107918621391,0.1607094649436027,-3.354373446025279,-201.81258639446241,53.163357770976454,1295.4789969103813,2826.3426094848423
126,8283.0,1057.822030060913,0.3985936224316126,0.9619264459412677,-877.937450823638,82.19357608020572,3301.550974601047,6755.783948852565
127,8629.0,761.0522149411132,-1.7007386853472737,-3.44729889213066,-1736.8572061439834,149.02403080599223,-14675.674115861624,22208.16175766532
128,5828.0,1075.7780998782862,1.1480444634712326,-4.327599262553832,-554.8921685413,174.66251978418887,6690.803133110343,30506.995817362174
129,8126.0,839.4688736604605,0.05610189567074706,-1.7739579313459128,-303.88098135743684,36.10993009909909,455.8840042204906,1303.9270517618224
130,8277.0,1223.7043860097497,1.0331896588918985,-8.274420592888266,-505.31137675546347,182.29431263796909,8551.710806648243,33231.21642014962
131,17274.0,2686.4469322777036,0.27892819541653885,-26.185385307360043,-1025.455725870015,181.70386968406757,4818.205647625292,33016.29625816461
132,8621.0,1294.995588524756,0.22416588360266934,-4.486384362109684,-509.00564121670794,161.97721292442642,1932.5340825386124,26236.61750676498
133,8372.0,918.6295134947493,1.3048793274860726,-3.375142798026767,-241.69540198850262,135.4478594848654,10924.4497297134,18346.12263903184
134,8655.0,770.9247149747855,-0.6077364234932014,1.7272938127104676,-669.7080889117644,114.81950581319846,-5259.958745333659,13183.518915187116
135,8750.0,604.6968709868064,0.7115237803715067,-3.645637193811666,-262.8943970794058,76.8892616410399,6225.833078250684,5911.958555704288
136,12256.0,970.9306630971573,0.832520731177697,-4.289400062546514,-275.542026999052,127.62478813189702,10203.374081313854,16288.086545711602
137,16731.0,865.3425274488203,0.09768329655879673,-1.3380224836366847,-763.8173481034667,131.4841430350518,1634.3392347252282,17288.07986966196
138,8328.0,516.5549209792758,0.599327599572818,-6.299919084784971,-213.86959315380315,69.40293422229173,4991.200249242428,4816.767278663752
139,8257.0,535.3576081294641,-0.5574485699219646,1.9714108343514565,-493.1130723911728,72.01897711207353,-4602.852841845662,5186.7330642693705
140,8541.0,293.62550742448394,-1.704635618897291,4.864949461231709,-1005.4325108892132,134.83827645189112,-14559.292821001764,18181.360796516616
141,8640.0,632.2560902079352,-0.6115169286758919,3.3774734554606853,-708.7453125975834,83.92043566627432,-5283.506263759707,7042.639522417287
142,8327.0,833.0877437764409,-0.14380728937286452,-2.9593855449869695,-945.1354389098774,126.51922275569721,-1197.483298607843,16007.113726705731
143,16583.0,1346.2464697810465,1.014775434663351,-9.287963393081776,-538.7045497930485,177.30082195046006,16828.02103302235,31435.58146430874
144,8441.0,566.7192746833867,-1.4980198706562429,-3.4275669576129255,-873.4225513042604,115.53224920657892,-12644.785728209346,13347.700606731056
145,7965.0,750.1684773207926,1.0662292248108076,-6.645821563296833,-328.59851489374773,119.17413709259249,8492.515775618083,14202.474951764028
146,8660.0,1042.9329342847661,1.0945149000899352,-6.752326908458582,-271.6447449290997,150.66917243512123,9478.499034778839,22701.199522284292
147,8508.0,732.088761225423,0.7282730294018455,-6.790812827404746,-333.16751210767995,93.83290927357186,6196.146934150901,8804.614862742368
148,8237.0,846.2646677419751,0.28644403775653665,-2.5491603992105274,-399.9018861719838,123.39663387352874,2359.4395390005925,15226.7292513177
149,7937.0,482.16163610257667,0.3815546122663116,-5.2165811908891175,-446.1951136280663,91.63406958911382,3028.398957557715,8396.802709462554
150,8541.0,1297.5976908522746,-0.12747610618143837,3.3154605717137042,-808.3942788733588,105.74040840735259,-1088.7734228956651,11181.033970153721
151,8698.0,747.2542264459497,1.0162176289046576,-5.945608836382653,-247.77106196461335,102.40164456610944,8839.060936212712,10486.096809843812
152,16179.0,322.127280622957,0.06924352686387396,-3.5580255928235545,-221.02703882616538,44.74008854060765,1120.2910211306169,2001.6755226214123
153,8121.0,580.5122967941611,0.14682800034364854,-4.6484066836092035,-276.13579130304225,103.27273654339541,1192.3901907907698,10665.258113161557
154,7931.0,770.861330001174,0.39142625593787944,-10.296085292337551,-420.27701653745663,129.69167542201717,3104.401635843322,16819.930673769853
155,2969.0,166.01918601455336,-0.9954367117099917,4.075682157889717,-576.2345805961932,77.27993809871822,-2955.4515970669654,5972.18883254172
156,16802.0,1183.0227573408722,1.3770704481220857,-11.428496730763516,-1829.992244106155,163.06122788770756,23137.537669347283,26588.9640402469
157,11346.0,853.0381666558059,0.9537759299073129,-9.027807182752007,-216.8533347197782,139.20821284663072,10821.541700728372,19378.926523952843
158,8121.0,730.9071125472623,0.39841971271504284,-5.966270155055834,-471.6617636868628,95.68520448214903,3235.5664869588627,9155.658356790675
159,8480.0,438.86380017925364,-0.11298582519465783,-3.52044788589898,-294.0786088877879,70.85930752456065,-958.1197976506984,5021.041462860257
160,9223.0,925.2652579590776,0.9083102993458316,-1.2505726834662438,-288.8872573408907,125.39845081626318,8377.345890866605,15724.771467118777
161,8364.0,1012.4925175500282,-1.040592121371759,-12.464576174409796,-1271.5278368112401,120.5059031532234,-8703.512503153393,14521.672694774059
162,8040.0,822.8442744549765,0.8099888897115026,-3.343704831125801,-389.70040527663986,110.6080805335455,6512.310673280481,12234.147479315287
163,8182.0,448.0819559770677,0.3444256201286446,-0.15643763867337784,-487.8886578371439,124.04761295438504,2818.09042389257,15387.810279680916
164,8093.0,847.5111776368765,0.2794971089320152,-5.674992435861646,-439.75133355515226,101.39778372746092,2261.970102586799,10281.510544840938
165,8400.0,990.6277927374372,0.4685529490388139,-12.87818741473745,-895.8731716041783,159.78863008007133,3935.8447719260366,25532.40630286588
166,8131.0,222.99661527394454,-0.33838159381895344,-2.316601732651986,-342.56952760919006,34.87360473857941,-2751.3807393419106,1216.168307462668
167,8301.0,1156.594104447337,0.013685509848455752,-5.234665757443283,-479.05572414996743,141.40866036585766,113.60341725203119,19996.40922646648
168,8727.0,557.1641599186077,0.15638910294768685,-3.144563696591138,-343.2673377128736,72.40892089480288,1364.8077014244632,5243.05182514982
169,7891.0,515.4076556183501,0.15168156785868456,-2.2507667125576982,-316.8677556367418,69.15945236022168,1196.91925197288,4783.029850765773
170,7898.0,283.96094713469205,-0.582176405785335,3.3972115915377836,-673.8752059257583,90.71579748714535,-4598.029252892576,8229.355913728767
171,8263.0,525.6757922009876,0.014359745152155658,-7.200481113514105,-750.2417113964016,91.5219245951757,118.6545741922622,8376.262681605027
172,5414.0,584.9296747294024,0.746859378350785,-9.244849652017688,-198.45013974768852,106.52154142740233,4043.49667439115,11346.83878806979
173,8671.0,3373.4701408067954,2.2891554076949636,-1.6826811078444586,-849.4264050307461,398.59235029055463,19849.26654012303,158875.8617101482
174,8283.0,492.63626291198364,-0.30835904139343334,-2.2743730854477784,-436.4941270514457,73.65327255750145,-2554.1379398618083,5424.804558429597
175,8518.0,466.32239083557664,0.5634138979683724,3.23695800810946,-1104.7651235204264,166.45584880891536,4799.159582894596,27707.54960269649
176,7945.0,1359.9284938330836,0.8033632458067268,-7.493597421505367,-602.3858883792466,188.51265540448384,6382.720987934445,35537.021247649674
177,8194.0,576.1324793583772,-0.048930294827142125,-3.751967485774165,-319.4346436816506,81.68035454057319,-400.93483581360255,6671.680317873736
178,8108.0,899.7620546212227,-0.027652198320328572,-5.693486154154421,-404.2048161020569,118.16950512263318,-224.20402398122405,13964.03194092803
179,8389.0,231.67197139151068,-0.32869966211369545,2.5749751936245793,-297.02283376973077,54.36137116681767,-2757.461465471791,2955.1586751365157
180,8468.0,835.2177007500898,0.7590431131622618,-2.340393209595314,-306.3828856410132,130.90536969379596,6427.5770822580325,17136.215814669395
181,8329.0,730.7115554792769,0.32659656493618144,-1.9644908580676315,-290.2244355381876,97.73363142351343,2720.222789353455,9551.862711227172
182,8666.0,729.5966722688368,0.7020141203873033,-4.716855713284859,-249.55414784240995,99.82613846718766,6083.65436727637,9965.257921270124
183,8489.0,326.97304306188335,-0.621233625298318,3.1081982708066187,-401.09681497151394,71.16341046575667,-5273.652245157422,5064.230989117766
184,16112.0,1092.3535620917237,0.43101656098425084,-5.338747474407451,-656.7248985804913,158.92297281955737,6944.53883057825,25256.511289805774
185,8585.0,1168.5932423813229,0.6454515516685723,-2.2747815412528043,-627.2259835797747,153.27797782005985,5541.201571074693,23494.138484606756
186,4235.0,559.0288909834769,-2.5049262262852583,3.5338629021596275,-1886.8537336046197,115.85707493107174,-10608.362568318069,13422.86181158397
187,8304.0,1392.2934552806666,1.6070059465797124,-9.91483094617328,-404.7493978806294,238.95940979492104,13344.577380397932,57101.59952953701
188,8117.0,856.3055068331659,-0.015750018155172647,-6.981915737129561,-1185.333012622708,133.6236459350074,-127.84289736553637,17855.278752964223
189,8115.0,743.8689618575904,0.6863686845961082,-9.349918606491087,-430.9585165039532,129.74201807443714,5569.881875497418,16832.991254027576
190,8679.0,794.7650445662464,0.12525256970957394,-2.905830811023509,-560.3502055393393,87.48927422004567,1087.0670525093922,7654.373103550349
191,8418.0,552.1153123920972,-0.13004011763683737,-1.7163462657374877,-273.78771372846006,77.26968865403408,-1094.677710266897,5970.604784691364
192,7938.0,523.9792586709054,-0.9244792969154627,-5.431950361131804,-624.9093762331039,108.67216804821236,-7338.516658914943,11809.640108298907
193,8091.0,250.07052497228653,-0.5368827094583489,-4.259501100088352,-409.6788068701662,35.20042907859263,-4343.918002227501,1239.0702073170294
194,16849.0,295.67382632842674,-0.14934315618129318,3.494278025998634,-485.86228973748047,72.4709450281823,-2516.2828384986087,5252.037873277821
195,16579.0,1170.3203782306143,0.16803278533480015,-3.9139930677889976,-1139.8256232623207,161.27105137395628,2785.8155480656515,26008.352011261246
196,8385.0,2357.329191538836,0.6576933636378937,-10.30776025727384,-945.185884749775,164.51602654620626,5514.7588541037385,27065.522990552043
197,7115.0,314.5935749993141,-0.4245996567366429,-0.2694714539829526,-669.7181515094767,84.24521694293229,-3021.0265576812144,7097.256577761726
198,9007.0,2879.6611137695463,1.4982940751271443,-2.2502773152195954,-1057.4202318613072,152.1112654377177,13495.134734670188,23137.83707306381
199,2933.0,403.4972327267364,0.417396537567865,-4.776830998100856,-166.63439239214918,70.88254565316467,1224.224044686548,5024.335278272973
200,8143.0,1398.4400763497147,1.4032080390635895,-4.136360543850523,-321.87783302482893,228.39976530527045,11426.323062094809,52166.45279150262
201,8410.0,726.5178182545739,-0.017967593120296794,-4.725431536793136,-1372.5069574027682,114.79434014234715,-151.10745814169604,13177.740528716895
202,15097.0,635.8215724851866,-0.031012401248635017,-10.203205053816585,-238.01212448287427,93.65486350089957,-468.1942216506429,8771.233457372131
203,8516.0,440.87478171428705,-0.7416821457538636,-5.4312921455802625,-415.04498392851815,89.50574120888318,-6316.165153239903,8011.27770935157
204,8510.0,728.6226211147025,-0.44670428032634996,-2.9409953306085748,-675.728106662179,103.39013215114376,-3801.4534255772382,10689.51942623097
205,8338.0,478.34582278194824,-0.02699992585402413,-4.263619826844796,-301.6868167383371,65.18357545862823,-225.1253817708532,4248.89850957068
206,8542.0,1118.7615475593977,1.4205931282666413,-2.469647376813346,-586.3346555849636,149.751120941583,12134.70650165365,22425.398223260614
